Restaurant ID,Restaurant Name,City,Address,Zone,Average Cost for two,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisines,Has Online delivery,Is delivering now,
301118,The Chef,New Delhi,"Shop 7 & 8, Block A, Main Road, Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",Northern Zone,600,2,3.2,Orange,Average,23,Mexican,Yes,No,
309551,The Edge Cafe,New Delhi,"32-B, JP Complex, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Northern Zone,400,1,3.1,Orange,Average,53,"Italian, European",Yes,No,
9736,The Epicure - Fraser Suites,New Delhi,"Fraser Suites, 4-A, District Centre,  Mayur Vihar Phase 1, New Delhi",Northern Zone,2000,4,3.1,Orange,Average,80,"American, Continental, Italian",No,No,
18022625,Udupidarshini Veg Restaurant,New Delhi,"C-24/A, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Northern Zone,550,2,3.4,Orange,Average,33,Mughlai,No,No,
18420679,36 lebzelter,New Delhi,"P 37/38, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",Northern Zone,150,1,3.7,Yellow,Good,39,"Seafood, Chinese, Japanese, Vietnamese, Asian, Thai",No,No,
301361,Baked Buns,New Delhi,"Shop 12, BR Complex, Near Alchon International School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Northern Zone,500,2,3.6,Yellow,Good,165,European,No,No,
312991,Freakin Beans,New Delhi,"606, Shikha Plaza 1, Shashi Park Road, Mayur Vihar Phase 1, New Delhi",Northern Zone,250,1,3.7,Yellow,Good,72,Mughlai,No,No,
18277153,Nutri Cafe,New Delhi,"Shop G-3, Plot 1, LSC 11, Atlantic Plaza, Mayur Vihar Phase 1, New Delhi",Northern Zone,500,2,3.7,Yellow,Good,49,"Burmese, Chinese, Japanese, Malaysian, Thai",Yes,No,
18273548,Senorita's,New Delhi,"10, Samachar Market, Mayur Vihar Phase 1 Extension, Mayur Vihar Phase 1, New Delhi",Northern Zone,550,2,3.7,Yellow,Good,57,"American, Fast Food, Salad, Healthy Food",Yes,No,
18399818,Village - The House of Food,New Delhi,"B-1, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,3.7,Yellow,Good,65,"Cafe, Tea, Desserts",No,No,
8062,Aman Vaishno Dhaba,New Delhi,"417, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",Northern Zone,150,1,0,White,Not rated,1,"Italian, French, European, Cafe",No,No,
304254,Anupam Hotel,New Delhi,"A 60, Main Market Road, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",Northern Zone,200,1,0,White,Not rated,2,Cafe,No,No,
18469823,Bake Bank,New Delhi,"B-19, Acharya Niketan Market, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,0,White,Not rated,0,"Japanese, Thai, Italian, Asian",No,No,
18057803,Buzybee,New Delhi,"17/602, Eastend Apartments, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,0,White,Not rated,0,"Chinese, Thai, Continental, North Indian",Yes,No,
18208900,Cafe Tandoor,New Delhi,"G-6, Kanishka Complex, Mayur Vihar Phase 1, New Delhi",Northern Zone,250,1,0,White,Not rated,2,Cafe,No,No,
18420694,Chawlas 2,New Delhi,"C31, C Block, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Northern Zone,500,2,0,White,Not rated,1,"European, Continental, Pizza",No,No,
18438463,Choksi Chinese,New Delhi,"Mayur Vihar Phase 1, New Delhi",Northern Zone,200,1,0,White,Not rated,0,"Bakery, Desserts, Fast Food",Yes,No,
18317329,Desi Chulha,New Delhi,"193 Main Road, Shashi Garden, Mayur Vihar Phase 1, New Delhi",Northern Zone,400,1,0,White,Not rated,0,"Asian, Thai, Chinese",Yes,No,
18442896,Fumble Foods,New Delhi,"East End Apartments, Near New Ashok Nagar Metro Station, Mayur Vihar Phase 1, New Delhi",Northern Zone,150,1,0,White,Not rated,0,"North Indian, Lebanese, Mexican, Asian, Italian, American, European",No,No,
18494989,Games v/s Cafe,New Delhi,"Shop 15, DDA Local Shopping Center, Mayur Vihar Phase 1, New Delhi",Northern Zone,200,1,0,White,Not rated,0,"Continental, American",No,No,
18432170,Goodies- Snacks N More,New Delhi,"E 62 Pratap Nagar, Mayur Vihar Phase 1, New Delhi",Northern Zone,400,1,0,White,Not rated,1,"Cafe, European",No,No,
18489526,Grubhouse Cafe,New Delhi,"D 33, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,0,White,Not rated,0,"Italian, European, Cafe",No,No,
18375372,Mr. Baker's,New Delhi,"C-29, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Northern Zone,250,1,0,White,Not rated,1,"American, European",Yes,No,
8108,Muradabadi Chicken Biryani & Dhaba,New Delhi,"B-116, New Ashok Nagar, Near Mayur Vihar Phase 1, New Delhi",Northern Zone,450,1,0,White,Not rated,3,"Parsi, Iranian",No,No,
6237,Pakiza Restaurant,New Delhi,"30, Block 15, Vasundhra Road, Mayur Vihar Phase 1, New Delhi Near Mayur Vihar Phase 1",Northern Zone,600,2,0,White,Not rated,2,"Bakery, Fast Food",No,No,
311993,Riddhi Siddhi Restaurant,New Delhi,"A, Ground Floor , Near Ganpati Complex, New Ashok Nagar, Mayur Vihar Phase 1, New Delhi",Northern Zone,200,1,0,White,Not rated,2,"Bakery, Desserts",No,No,
18479003,Rockers & Shockers,New Delhi,"S-19, 2nd Floor, Star City Mall, Mayur Vihar Phase 1, New Delhi",Northern Zone,550,2,0,White,Not rated,0,"Finger Food, Italian, North Indian",No,No,
18472612,Saikutir Food,New Delhi,"F/206, Samaspur Road, Pandav Nagar, Mayur Vihar Phase 1, New Delhi",Northern Zone,200,1,0,White,Not rated,0,"North Indian, Chinese",No,No,
18357972,Satnaam Foods,New Delhi,"101 A, Pratap Nagar, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,0,White,Not rated,0,North Indian,No,No,
18375388,Senorita's,New Delhi,"Pankaj Tower, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,0,White,Not rated,3,"Mithai, North Indian, South Indian, Chinese, Bakery",Yes,No,
18292453,Shri Bala Ji Rasoi,New Delhi,"Near Authority, Main Road, Mayur Vihar Phase 1, New Delhi",Northern Zone,200,1,0,White,Not rated,0,"North Indian, Chinese",Yes,No,
18421494,South Indian,New Delhi,"Opposite Balaji Dental Clinic, Mayur Vihar Phase 1, New Delhi",Northern Zone,150,1,0,White,Not rated,0,"Street Food, South Indian, Mithai",No,No,
8033,Tip Top Eating Corner,New Delhi,"A 55 & 56, New Ashok Nagar, Near, Mayur Vihar Phase 1, New Delhi",Northern Zone,100,1,0,White,Not rated,0,"North Indian, Mughlai, Chinese",No,No,
18360957,ToLoveFromLove,New Delhi,"Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,0,White,Not rated,0,Cafe,No,No,
18281993,Tripti Foods,New Delhi,"Shop 31, DDA Market, Near Jeevan Anmol Hospital, Mayur Vihar Phase 1, New Delhi",Northern Zone,200,1,0,White,Not rated,1,Fast Food,No,No,
18282003,U Like,New Delhi,"G-7, LSC 11, Main Market, Mayur Vihar Phase 1, New Delhi",Northern Zone,150,1,0,White,Not rated,3,"Chinese, North Indian",No,No,
18421492,Zayka chicken restaurant,New Delhi,"C 31, Acharya niketan, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,0,White,Not rated,0,"Chinese, Fast Food",No,No,
6190,Cafe Coffee Day,New Delhi,"Sikka Plaza, Near Ahlcon Public School, Opposite UNA Enclave, Mayur Vihar Phase 1, New Delhi",Northern Zone,450,1,2.4,Red,Poor,49,"North Indian, Chinese, Continental",No,No,
2017,Food Fantasy,New Delhi,"P-35-36, Opposite Fine Home Apartments, Mayur Vihar Phase 1, New Delhi",Northern Zone,500,2,2.4,Red,Poor,76,"Mithai, Street Food",No,No,
308812,Just Chinese,New Delhi,"C-2, Acharya Niketan, Mayur Vihar Phase 1, New Delhi",Northern Zone,300,1,2.4,Red,Poor,36,"North Indian, Chinese, Italian, Fast Food",No,No,
308848,Agarwal Bikaneri Sweets,New Delhi,"Shop 7, Pocket A, Mayur Vihar Phase 2, New Delhi",Northern Zone,100,1,3.1,Orange,Average,12,"North Indian, Mughlai, Chinese",Yes,No,
301056,Bikaner Sweets,New Delhi,"1, Durga Complex, Mayur Vihar Phase 2, New Delhi",Northern Zone,100,1,2.8,Orange,Average,14,"Cafe, Continental",No,No,
301692,Breadz,New Delhi,"Below Canara Bank, A Block Market, Mayur Vihar Phase 2, New Delhi",Northern Zone,300,1,3.3,Orange,Average,48,"Pizza, Fast Food",No,No,
18265707,Desi Jugaad,New Delhi,"G-6, Plot 14, Vardhaman Plaza, Mayur Vihar Phase 2, New Delhi",Northern Zone,350,1,3.2,Orange,Average,12,"North Indian, Chinese",No,No,
18368006,Food Trax,New Delhi,"G-8, Durga Complex LSC, Mayur Vihar Phase 2, New Delhi",Northern Zone,300,1,2.9,Orange,Average,4,"Biryani, Mughlai",Yes,No,
18225277,Hub Tub,New Delhi,"112-A, Pocket F, Mayur Vihar Phase 2, New Delhi",Northern Zone,300,1,3,Orange,Average,7,Chinese,Yes,No,
2936,Malabar Foods,New Delhi,"G-9, Krishna Plaza Complex, Pocket A Bus Stand, Mayur Vihar Phase 2, New Delhi",Northern Zone,500,2,2.7,Orange,Average,49,"North Indian, Mughlai, Chinese",No,No,
18291201,Mitra Di Chaap,New Delhi,"D-1, Opposite Mayur Vihar Bus Depot, Mayur Vihar Phase 2, New Delhi",Northern Zone,300,1,3,Orange,Average,5,"Raw Meats, North Indian, Fast Food",No,No,
3854,New Hyderabadi Biryani House,New Delhi,"G-8, Manish Chamber, Pocket B Market, Near Neelam Mata Mandir, Mayur Vihar Phase 2, New Delhi",Northern Zone,500,2,2.5,Orange,Average,25,"North Indian, Chinese, Continental",Yes,No,
308831,New Madras Cafe,New Delhi,"Shop 15, DDA Market, Pocket C, Mayur Vihar Phase 2, New Delhi",Northern Zone,250,1,2.8,Orange,Average,11,North Indian,Yes,No,
301062,Roll Club,New Delhi,"G-6, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",Northern Zone,250,1,3.2,Orange,Average,44,"North Indian, Chinese",No,No,
5186,Sanju Cool & Hot Hut,New Delhi,"7, Purvanchal Plaza, ISC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,250,1,2.8,Orange,Average,8,"Fast Food, Bakery",No,No,
3851,Sethi's Kabab & Curries,New Delhi,"G-5, Manish Chamber, LSC, Pocket B, Near Virmani Hospital, Mayur Vihar Phase 2, New Delhi",Northern Zone,500,2,3.1,Orange,Average,22,"North Indian, Mughlai",No,No,
305357,South Indian Fast Food,New Delhi,"Near Canara Bank, Block A, Mayur Vihar Phase 2, New Delhi",Northern Zone,300,1,3.3,Orange,Average,23,"Chinese, Italian, Fast Food",Yes,Yes,
2019,Sweets and Spices,New Delhi,"G-1, Sagar Galaxy, Pocket B, Commercial Complex, Mayur Vihar Phase 2, New Delhi",Northern Zone,400,1,2.8,Orange,Average,69,"Lucknowi, Biryani",No,No,
305370,Urban Degchi Kitchen & Bar,New Delhi,"Shop 5-10, LSC Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,1000,3,2.6,Orange,Average,94,"Desserts, Bakery, Fast Food",No,No,
301053,Wah Ji Wah,New Delhi,"3, Sachdeva Plaza, Mayur Vihar Phase 2, New Delhi",Northern Zone,400,1,3.1,Orange,Average,81,"Raw Meats, Fast Food",No,No,
308844,Zaiqa Kathi Roll & Momos,New Delhi,"4, Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,150,1,3.3,Orange,Average,16,North Indian,No,No,
308839,Duggal Snacks,New Delhi,"G-S, Abhishek Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,50,1,3.6,Yellow,Good,32,North Indian,No,No,
18440191,Granny's Flavour,New Delhi,"11/7 Purvanchal Plaza, Mayur Vihar Phase 2, New Delhi",Northern Zone,150,1,3.5,Yellow,Good,16,"Italian, Pizza, Fast Food",Yes,No,
18203185,Moustache Coffee,New Delhi,"G-6, Vardhman Shrenik Plaza, Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,400,1,3.7,Yellow,Good,79,"Fast Food, Chinese, Bakery",No,No,
301047,Pradeep Pav Bhaji,New Delhi,"G-2, Vardhman Sainik Plaza, Pocket B-2, Mayur Vihar Phase 2, New Delhi",Northern Zone,200,1,3.8,Yellow,Good,94,"Mughlai, North Indian, Chinese",No,No,
312492,Sandwich Factory,New Delhi,"25A, Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,500,2,3.9,Yellow,Good,254,"North Indian, Chinese, Mughlai",Yes,No,
4672,Scorpio Cafe,New Delhi,"G-4, Durga Complex, Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,400,1,3.7,Yellow,Good,410,"Chinese, Mughlai",No,No,
311336,Veggie-Licious,New Delhi,"G-6, GS Arcade, Pocket B, Behind State Bank of India, Mayur Vihar Phase 2, New Delhi",Northern Zone,450,1,3.6,Yellow,Good,100,Street Food,No,No,
18379056,Creamy Creation,New Delhi,"B-66, East Vinod Nagar, Near Mayur Vihar Phase 2, New Delhi",Northern Zone,300,1,0,White,Not rated,0,"North Indian, Chinese",No,No,
18440185,Evergreen Food Corner,New Delhi,"55, A Block Market, Mayur Vihar Phase 2, New Delhi",Northern Zone,350,1,0,White,Not rated,3,"Chinese, South Indian",No,No,
18440429,K.D Corner,New Delhi,"B-65, East Vinod Nagar, Near, Mayur Vihar Phase 2, New Delhi",Northern Zone,300,1,0,White,Not rated,0,North Indian,No,No,
2942,Slice Of Italy,New Delhi,"104 & 105, Durga Complex, LSC Market, Pocket B, Mayur Vihar Phase 2, New Delhi",Northern Zone,700,2,2.2,Red,Poor,119,"Italian, Continental",No,No,
301103,Anokha Chinese Hut,New Delhi,"D-1/30, New Kondli, Mayur Vihar Phase 3, New Delhi",Northern Zone,700,2,2.6,Orange,Average,27,"North Indian, Chinese, Fast Food",No,No,
18292451,Bobby Dhaba & Caterers,New Delhi,"C-3/88, New Kondli, Mayur Vihar Phase 3, New Delhi",Northern Zone,450,1,3.1,Orange,Average,5,"Hyderabadi, North Indian",No,No,
9740,Clever Fox Cafe,New Delhi,"Red Fox Hotel, Community Center, Mayur Vihar Phase 3, New Delhi",Northern Zone,900,2,3,Orange,Average,25,"North Indian, Chinese, Mughlai, Continental",Yes,No,
301106,Dana Pani,New Delhi,"B-1/60, New Kondli, Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,2.8,Orange,Average,4,"North Indian, Mughlai, Chinese",No,No,
6225,Hotel Malabar,New Delhi,"A-1312, Main Road, Opposite  Pocket A-2, GD Colony, Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,3,Orange,Average,24,Street Food,No,No,
301120,Lumbini Fast Point,New Delhi,"1-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Northern Zone,400,1,3,Orange,Average,30,Bakery,No,No,
307850,Mayur Restaurant,New Delhi,"81-B,Pocket A-2, Mayur Vihar Phase 3, New Delhi",Northern Zone,400,1,2.8,Orange,Average,19,"North Indian, Mughlai",No,No,
18292449,MOC - The American Restaurant,New Delhi,"38-A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",Northern Zone,400,1,2.6,Orange,Average,35,"North Indian, Chinese, Continental, Italian",No,No,
301116,Muradabadi Chicken Biryani,New Delhi,"C-1/30, New Kondli, Near Mangal Bazar Chowk, Mayur Vihar Phase 3, New Delhi",Northern Zone,450,1,3.3,Orange,Average,28,Street Food,No,No,
8462,New Aggarwal Sweet Corner,New Delhi,"A-1240/2, DDA Market, Mayur Vihar Phase 3, New Delhi",Northern Zone,100,1,2.7,Orange,Average,11,"North Indian, Chinese",Yes,No,
309599,Pizza Castle,New Delhi,"80/A, Pocket A, LIG Flat, Mayur Vihar Phase 3, New Delhi",Northern Zone,500,2,2.7,Orange,Average,29,"North Indian, Chinese",Yes,No,
309499,Punjabi Dhaba,New Delhi,"140-A, Pocket A3, Mayur Vihar Phase 3, New Delhi",Northern Zone,200,1,3,Orange,Average,6,"Chinese, Fast Food",No,No,
300958,Qureshi Chicken Corner,New Delhi,"Near Ryan International School, Mayur Vihar Phase 3, New Delhi",Northern Zone,200,1,3,Orange,Average,6,North Indian,No,No,
301105,Samarpan Fast Food,New Delhi,"118 - A2, LIG Flat Market, Opposite Sharma Medical Store, Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,2.9,Orange,Average,9,Chinese,Yes,No,
311228,Shaan-E-Tandoorz,New Delhi,"G-14, SSG East Plaza, DDA Local Shopping Centre, Mayur Vihar Phase 3, New Delhi",Northern Zone,400,1,2.9,Orange,Average,5,North Indian,No,No,
6226,Sonu Sudh Bhojnalaya,New Delhi,"B 1/1 B, Janta Flat, Mayur Vihar Phase 3, New Delhi",Northern Zone,250,1,2.8,Orange,Average,10,North Indian,No,No,
311229,The Test,New Delhi,"G-11, Plot 1-2, SSG East Plaza, Mayur Vihar Phase 3, New Delhi",Northern Zone,500,2,2.9,Orange,Average,4,"Bakery, Fast Food, Street Food",No,No,
306555,True Blue,New Delhi,"8, DDA Shopping Complex, Mayur Vihar Phase 3, New Delhi",Northern Zone,900,2,3.3,Orange,Average,26,"North Indian, Chinese",No,No,
301110,Zaika Kathi Rolls,New Delhi,"GD Colony, Mayur Vihar Phase 3, New Delhi",Northern Zone,150,1,3,Orange,Average,13,Bakery,No,No,
304986,Baked Buns,New Delhi,"C-4/79, Near Indian Oil Petrol Pump, Mayur Vihar Phase 3, New Delhi",Northern Zone,500,2,3.5,Yellow,Good,90,Mughlai,No,No,
311256,A One Muradabadi,New Delhi,"A 118, Pocket A 2, Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,0,White,Not rated,3,Chinese,No,No,
307847,Annapurna,New Delhi,"Shop 1, Basement, Tularam Complex, Old Kondi, Mayur Vihar Phase 3, New Delhi",Northern Zone,100,1,0,White,Not rated,1,North Indian,No,No,
18376492,Cake Walkers,New Delhi,"84-B, Pocket A-1, Mayur Vihar Phase 3, New Delhi",Northern Zone,200,1,0,White,Not rated,2,"North Indian, Chinese",Yes,No,
6216,Harish And Sonu Sudh Bhojnalya,New Delhi,"Old Kondli, Near State Bank Of Patiala, Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,0,White,Not rated,1,Street Food,No,No,
313360,Mitra Da Dhaba,New Delhi,"DDA, Convenient Shopping Centre 1, Pocket C1, Sector C, Kondli Gharoli, Mayur Vihar Phase 3, New Delhi",Northern Zone,200,1,0,White,Not rated,2,"North Indian, Fast Food, South Indian",No,No,
18490756,Munchies Midnight Delivery,New Delhi,"Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,0,White,Not rated,1,"Desserts, Street Food",No,No,
18375376,Muradabadi Chicken Corner,New Delhi,"C-1/130, New Kondli, Mayur Vihar Phase 3, New Delhi",Northern Zone,500,2,0,White,Not rated,3,"North Indian, Chinese, Mughlai",Yes,No,
18089212,Riyaz Chicken Corner,New Delhi,"1A, Pocket A-3, Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,0,White,Not rated,1,"North Indian, Chinese, South Indian",Yes,No,
18375395,Romano's Pizza,New Delhi,"81A, Pocket A-2, Mayur Vihar Phase 3, New Delhi",Northern Zone,300,1,0,White,Not rated,0,"Fast Food, North Indian, South Indian, Chinese, Bakery",No,No,
18237719,Royal Spice,New Delhi,"A-1155-1156, GD Colony, Mayur Vihar Phase 3, New Delhi",Northern Zone,500,2,0,White,Not rated,1,"Pizza, Fast Food",No,No,
18082236,Sonu Bhojanalya,New Delhi,"D-1/29, New Kondli, Sani Bazar Road, Mayur Vihar Phase 3, New Delhi",Northern Zone,250,1,0,White,Not rated,2,"Pizza, Fast Food",No,No,
18375383,The Deshi Bites,New Delhi,"SFS Flats, Near Pocket-C, Mayur Vihar Phase 3, New Delhi",Northern Zone,500,2,0,White,Not rated,0,"Bakery, Fast Food",No,No,
309979,Green Chick Chop,New Delhi,"13/2, Ward 1, LIC Road, Near Bhool Bhulia, Mehrauli, New Delhi",Northern Zone,350,1,3,Orange,Average,7,"North Indian, Chinese",No,No,
18025093,Mahara Hotel,New Delhi,"13/2, Ward 1, LIC Road, Near Bus Terminal, Mehrauli, New Delhi",Northern Zone,400,1,2.9,Orange,Average,4,"Ice Cream, Desserts",No,No,
307990,Malik Vegetarian Rasoi,New Delhi,"13-A/4, Ward 1, Opposite Bhool Bhuliyan, Mehrauli, New Delhi",Northern Zone,250,1,2.9,Orange,Average,9,"Mithai, North Indian",No,No,
309517,Yash Aadi Food Corner,New Delhi,"F-210/A, Main Market, Mehrauli, New Delhi Near Mehrauli",Northern Zone,400,1,2.9,Orange,Average,6,Healthy Food,Yes,No,
18489842,#hashtag,New Delhi,"1092/1, Mehrauli Bus Stand, Mehrauli, New Delhi",Northern Zone,500,2,0,White,Not rated,0,North Indian,No,No,
18350159,Al Zaika,New Delhi,"F-341, Lado Sarai, Mehrauli, New Delhi",Northern Zone,300,1,0,White,Not rated,1,Desserts,No,No,
18375201,Ashiyan Foods,New Delhi,"D-3/491, Chhatarpur Pahari, Mehrauli, New Delhi",Northern Zone,700,2,0,White,Not rated,0,North Indian,No,No,
18025127,Bake My Day,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",Northern Zone,250,1,0,White,Not rated,2,North Indian,No,No,
18478990,Bhutani Chaap,New Delhi,"Shop 1, Ambawata Complex, Gurudwara Road, Mehrauli, New Delhi",Northern Zone,250,1,0,White,Not rated,0,"North Indian, South Indian",No,No,
18433297,China Pan,New Delhi,"16 A, Ward 1, LIC Building, Mehrauli, New Delhi",Northern Zone,200,1,0,White,Not rated,0,"North Indian, South Indian, Fast Food",No,No,
18472695,Chinese Fast Food,New Delhi,"Mehrauli, New Delhi",Northern Zone,200,1,0,White,Not rated,0,Mithai,No,No,
18415339,Dilkhush Punjabi Dhaba,New Delhi,"893/8 Mehta Tailor Wali Gali Sarai Mehrauli, Mehrauli, New Delhi",Northern Zone,500,2,0,White,Not rated,3,North Indian,No,No,
311683,Dragun Hut,New Delhi,"Lado Sarai Near Park, Mehrauli, New Delhi",Northern Zone,400,1,0,White,Not rated,1,North Indian,No,No,
313073,Giani's,New Delhi,"Qutub Tiffin, Ten Style Mile, Kalkadas Marg, Mehrauli, New Delhi",Northern Zone,400,1,0,White,Not rated,3,"North Indian, Fast Food",No,No,
18415338,Kathi House,New Delhi,"F-21, Lado Sarai, Mehrauli, New Delhi",Northern Zone,200,1,0,White,Not rated,0,Street Food,No,No,
18168122,Kerala Kitchen & Restaurant,New Delhi,"F-228, Lado Sarai, Mehrauli, New Delhi",Northern Zone,250,1,0,White,Not rated,0,"North Indian, Chinese",No,No,
18478992,Retro Kichen,New Delhi,"1st Floor, Opposite Police Station, Mehrauli, New Delhi",Northern Zone,300,1,0,White,Not rated,0,North Indian,No,No,
18168124,The China Town,New Delhi,"F-117, Lado Sarai, Mehrauli, New Delhi",Northern Zone,250,1,0,White,Not rated,1,"South Indian, North Indian, Chinese",Yes,No,
18414506,The Urban Dhaba,New Delhi,"F-703, Lado Sarai, Mehrauli, New Delhi",Northern Zone,600,2,0,White,Not rated,1,North Indian,No,No,
18409207,Twenty Four Seven,New Delhi,"M/S Qutab Service Station, IOC Pump, Opposite STC & MMTC Housing Colony, Mehrauli, New Delhi",Northern Zone,300,1,0,White,Not rated,0,"North Indian, Mughlai",Yes,No,
6341,McDonald's,New Delhi,"Ground Floor, Metro Walk Mall, Rohini, New Delhi",Northern Zone,500,2,3.4,Orange,Average,91,"South Indian, Fast Food, Street Food",No,No,
